-0.44708
-0.049296
0.1259
-0.20417
-0.59994
0.035755
-0.02509
-0.074655
-0.24833
-0.649
-0.51066
0.73696
0.45615
-0.60182
-0.53267
0.21182
-0.6919
0.14368
0.051091
-0.51136
-0.48857
-0.43337
0.127
-0.18093
-0.38018
-0.45374
-0.4588
0.28294
-0.69662
0.046483
-0.32469
-0.49905
0.30399
0.36568
0.72061
-0.36958
0.38106
-0.093488
0.25462
-0.53233
-0.21534
0.14677
-0.60332
0.86818
-1.1419
-0.43263
0.76589
0.074784
0.088665
0.023663
0.56082
-0.077293
-0.36923
0.22586
-0.47129
0.52129
-0.031739
-0.10274
0.44703
-0.20648
0.047947
-0.50017
-0.23151
0.1687
-0.53822
-0.79057
0.37051
-0.61093
-0.46073
-0.71693
0.092714
-0.21086
-0.42042
-0.57735
-0.60792
-0.22635
0.23321
0.74439
0.063355
-1.114
-0.094037
-0.1434
-0.39788
0.31819
-0.42079
0.72559
-1.0131
-0.39733
-0.97309
-0.37702
-0.11862
-0.70137
-0.76892
-0.56945
0.17362
-0.46124
0.11449
-0.082473
-0.34482
-0.62561
0.17253
-0.089229
-0.47563
-0.061517
0.022044
-0.25159
0.020753
0.075468
-0.40638
-0.095751
-0.40374
-0.85932
0.1697
-0.08331
-0.39157
-0.26469
0.21353
-0.59373
0.44137
-0.086239
-0.39248
-0.36527
0.060596
0.33573
-0.14841
-0.7336
0.54701
-1.0583
0.018967
0.033977
-0.17473
-0.43269
0.95359
0.19606
-0.084409
-0.77597
-0.02649
-0.16116
-0.045622
-0.58901
-0.37818
-0.35726
-0.65829
-0.0082099
-0.37451
-0.25256
-1.1107
-0.61914
-0.361
0.50273
-0.97903
0.89444
0.66747
-0.42181
-0.29054
-0.69906
-0.22242
-0.55897
-0.4995
-0.40934
-0.12667
0.25173
-0.0043217
0.13838
-0.67437
-0.43549
0.09591
0.20025
0.56484
-0.56577
0.46798
-0.86763
-0.77383
1.2813
-0.55626
-1.2401
-0.33113
-0.23842
-0.61243
0.22539
-0.42176
-0.91926
-0.027693
0.27032
-0.11811
0.61388
-0.45837
0.12528
-0.2437
0.015193
-0.35456
0.59863
-0.07024
-0.60422
0.80172
-0.53127
-0.9611
0.058637
-0.3313
-0.6718
